19133,13306,6
14293,18824,6
10210,2084,5
20459,22480,1
8275,18067,1
21234,7342,8
4550,1244,5
20433,17922,6
11837,13377,6
13557,7793,8
20912,20349,3
1560,15179,2
6735,1980,6
16718,5943,1
3215,4307,1
13009,17617,6
12407,16530,8
14364,9190,5
19540,2772,7
22645,3250,4
5706,17200,2
18747,15565,5
19259,11123,2
10730,8882,3
14384,1686,7
1529,3415,1
22396,2356,5
19926,4147,10
8342,10873,7
12847,6882,1
753,7786,6
14211,18859,10
12038,18747,8
6661,17840,3
8438,6108,9
22474,9789,5
14135,17781,5
180,10045,6
16692,2760,10
10100,12298,2
15243,18857,3
10395,20380,7
21890,19916,2
718,239,8
13881,17611,4
16324,9395,2
19689,4610,5
13700,3984,7
9185,2881,5
9774,12099,8
5304,11271,10
18592,17857,8
548,22687,10
12954,16111,5
3665,19660,2
8433,13703,10
10123,13863,4
18876,1115,4
19332,9297,2
5353,2814,1
1095,12066,7
13286,21615,4
20698,11922,8
21641,2526,5
7042,11427,4
9223,2306,8
5111,19389,9
13633,13512,2
11978,16115,10
19558,11425,8
5889,4063,5
9116,17625,7
22386,20092,7
10235,20548,3
7493,4172,2
18682,22112,5
17933,15940,8
12062,5100,10
10493,18178,6
11726,11502,10
11708,15489,8
8910,3297,6
7431,13856,3
6663,18664,6
5792,14092,3
8726,18805,6
13940,7425,8
16911,16370,8
15185,2450,9
18318,12770,4
8746,16215,10
4790,6785,10
14380,22119,7
9507,9392,10
6592,15361,9
22348,13340,1
16191,589,5
7266,11745,9
22291,8691,10
9761,20589,5
16929,1632,6
8371,7220,9
6785,10820,2
12756,21269,6
9598,14045,3
9248,4409,3
22746,4557,5
2968,13945,9
10044,3982,7
17189,21947,2
6428,6176,3
1829,2326,9
13932,19087,9
16497,20925,3
60,6563,6
8053,6014,9
17022,16320,9
6700,8331,10
8078,17114,10
3727,10278,10
14113,10288,8
16690,5946,4
16330,5661,4
14085,10131,2
8186,6061,3
3507,5487,10
951,13808,9
22008,5274,7
20621,6043,2
9251,4747,6
14648,7285,2
4765,22564,2
21036,5342,4
18350,1461,8
8714,13974,6
13457,7061,4
11986,13094,5
4104,16983,4
6438,22337,7
