0,395,5.0
0,721,8.0
0,1350,4.0
0,1443,1.0
0,1446,7.0
0,1475,10.0
0,1623,4.0
0,1637,2.0
0,1745,3.0
0,2087,6.0
0,2256,5.0
0,2322,1.0
0,2357,6.0
0,2650,5.0
0,2796,7.0
0,2918,6.0
0,3900,7.0
0,3980,4.0
0,4501,1.0
0,4667,2.0
1,264,6.0
1,725,3.0
1,1051,1.0
1,1090,6.0
1,1423,9.0
1,1710,2.0
1,1855,7.0
1,2102,9.0
1,2887,8.0
1,2896,7.0
1,2946,9.0
1,3178,2.0
1,3465,9.0
1,4226,1.0
1,4342,2.0
1,4711,3.0
1,4765,9.0
2,71,8.0
2,393,4.0
2,700,5.0
2,890,9.0
2,2018,7.0
2,2393,5.0
2,2792,8.0
2,3191,8.0
2,3684,5.0
2,4141,9.0
3,535,5.0
3,796,10.0
3,2381,8.0
3,3229,10.0
3,3868,3.0
3,4159,3.0
3,4314,9.0
3,4441,4.0
4,476,10.0
4,599,8.0
4,954,1.0
4,995,4.0
4,1823,7.0
4,1984,3.0
4,2236,2.0
4,3299,6.0
4,4671,8.0
4,4784,1.0
5,520,7.0
5,1313,2.0
5,1568,6.0
5,1604,2.0
5,2919,9.0
5,3386,6.0
5,3829,3.0
5,4760,5.0
6,1377,5.0
6,2546,5.0
6,3089,1.0
6,3620,5.0
6,4210,4.0
6,4731,8.0
7,862,6.0
7,2568,6.0
7,2715,8.0
7,3268,2.0
7,3666,9.0
7,3747,3.0
7,4058,9.0
7,4237,8.0
8,713,5.0
8,1274,5.0
8,1871,5.0
8,2081,8.0
8,3068,10.0
8,4505,6.0
8,4516,4.0
8,4521,7.0
8,4856,4.0
9,1789,10.0
9,2678,3.0
9,4183,5.0
9,4604,3.0
10,151,2.0
10,649,6.0
10,726,8.0
10,948,6.0
10,2275,8.0
10,2937,10.0
10,2986,1.0
10,3040,2.0
10,3418,6.0
10,4099,8.0
10,4815,9.0
11,560,7.0
11,1228,6.0
11,2021,10.0
11,3678,3.0
11,3690,5.0
11,3741,4.0
11,3791,3.0
11,4813,1.0
11,4817,8.0
12,671,6.0
12,1761,6.0
12,2319,8.0
12,2825,7.0
13,638,8.0
13,1382,8.0
13,2353,6.0
13,3254,1.0
13,3423,3.0
13,3581,4.0
13,4333,2.0
13,4415,4.0
13,4515,2.0
14,119,5.0
14,257,3.0
14,326,5.0
14,932,6.0
14,1710,4.0
14,1816,9.0
14,2004,5.0
14,2360,6.0
14,2439,5.0
14,3588,4.0
14,4201,4.0
15,523,4.0
15,560,10.0
15,1038,3.0
15,1102,1.0
15,1229,10.0
15,1417,10.0
15,2064,9.0
15,2391,8.0
15,2674,4.0
15,2974,6.0
15,3874,8.0
15,4727,9.0
16,314,3.0
16,357,8.0
16,607,3.0
16,1042,6.0
16,1977,4.0
16,2618,7.0
16,3348,8.0
16,4113,6.0
16,4143,6.0
17,1570,5.0
17,1710,4.0
17,2108,3.0
17,2709,7.0
17,2742,8.0
17,2929,1.0
17,3860,6.0
17,4074,9.0
17,4773,10.0
18,54,6.0
18,390,4.0
18,487,10.0
18,549,1.0
18,1136,6.0
18,1786,9.0
18,2193,1.0
18,2305,5.0
18,2538,5.0
18,2768,1.0
18,3278,5.0
18,3773,6.0
18,3774,7.0
18,4796,3.0
18,4819,5.0
18,4832,10.0
18,4849,1.0
19,416,1.0
19,788,8.0
19,966,5.0
19,1034,7.0
19,1109,6.0
19,1334,7.0
19,1451,7.0
19,1751,9.0
19,2002,5.0
19,2359,1.0
19,2977,5.0
19,3552,4.0
19,4040,7.0
19,4145,6.0
19,4196,7.0
19,4369,9.0
19,4491,1.0
19,4859,5.0
20,514,5.0
20,1600,2.0
20,3819,9.0
20,4081,10.0
20,4643,8.0
20,4726,10.0
21,297,6.0
21,724,10.0
21,736,10.0
21,791,3.0
21,1515,6.0
21,2161,1.0
21,2193,6.0
21,3261,5.0
21,3264,1.0
21,4356,2.0
21,4578,1.0
21,4646,6.0
21,4794,3.0
22,539,3.0
22,1623,5.0
22,1899,4.0
22,2619,10.0
22,2621,1.0
22,2839,6.0
22,4329,3.0
22,4616,2.0
22,4933,1.0
23,776,5.0
23,2218,10.0
23,2764,3.0
23,2843,3.0
23,2979,4.0
23,3750,5.0
23,4355,9.0
23,4788,7.0
24,28,4.0
24,2220,8.0
24,2379,6.0
24,2961,2.0
24,3839,1.0
24,3950,5.0
24,4080,9.0
24,4248,6.0
24,4619,3.0
24,4911,9.0
25,374,8.0
25,498,4.0
25,1408,8.0
25,2928,6.0
25,4566,9.0
26,202,5.0
26,300,9.0
26,1189,1.0
26,1208,6.0
26,1308,10.0
26,2976,5.0
26,3323,4.0
26,4436,6.0
27,290,8.0
27,408,1.0
27,1149,5.0
27,1948,6.0
27,2373,6.0
27,2468,6.0
27,3256,1.0
27,3819,9.0
27,4096,9.0
27,4905,2.0
27,4941,10.0
28,673,3.0
28,1192,2.0
28,1198,10.0
28,1248,4.0
28,1552,1.0
28,1960,8.0
28,2328,9.0
28,2401,3.0
28,3105,10.0
28,3281,5.0
28,3406,10.0
28,3720,5.0
28,4552,1.0
29,1112,1.0
29,1985,4.0
29,2788,7.0
29,3256,2.0
29,3616,5.0
29,4200,7.0
29,4264,9.0
29,4329,7.0
29,4464,4.0
30,1115,7.0
30,1454,9.0
30,1586,10.0
30,1601,5.0
30,2945,10.0
30,3181,5.0
30,3493,1.0
30,4856,4.0
30,4884,6.0
31,431,8.0
31,582,6.0
31,903,8.0
31,1953,7.0
31,2389,6.0
31,2628,4.0
31,2657,5.0
31,2725,2.0
31,3364,5.0
31,3632,4.0
31,3949,5.0
31,4100,2.0
31,4844,7.0
32,524,8.0
32,1366,1.0
32,1584,9.0
32,3375,8.0
32,3440,1.0
32,3566,1.0
32,4335,4.0
33,846,9.0
33,959,5.0
33,1885,6.0
33,2131,4.0
33,3116,4.0
33,3695,6.0
33,3726,1.0
33,3753,10.0
33,4055,6.0
34,280,5.0
34,696,3.0
34,747,8.0
34,1292,6.0
34,1464,7.0
34,1767,9.0
34,1876,3.0
34,1908,10.0
34,2018,8.0
34,2373,10.0
34,3003,9.0
34,3147,9.0
34,3323,1.0
34,3475,4.0
34,4441,7.0
34,4734,9.0
35,564,4.0
35,626,8.0
35,1116,1.0
35,1522,3.0
35,2554,1.0
35,2663,7.0
35,2880,4.0
35,3176,1.0
35,3209,10.0
36,385,2.0
36,445,3.0
36,580,8.0
36,1086,3.0
36,1139,5.0
36,1174,7.0
36,2552,9.0
36,3054,1.0
36,3253,2.0
36,3580,9.0
36,3737,3.0
36,3746,3.0
36,3864,5.0
36,4031,7.0
36,4083,10.0
36,4858,5.0
37,1336,9.0
37,2009,5.0
