0,229,1.0
0,2448,9.0
0,4841,10.0
0,6593,6.0
0,6998,3.0
0,7168,1.0
0,8016,7.0
0,9414,5.0
1,462,10.0
1,977,1.0
1,2672,2.0
1,2692,8.0
1,3316,3.0
1,4644,6.0
1,7939,7.0
1,8241,9.0
1,9484,4.0
1,9622,7.0
2,420,6.0
2,1764,8.0
2,1860,1.0
2,2825,3.0
2,3136,7.0
2,4050,3.0
2,5565,5.0
2,6020,9.0
2,8278,3.0
2,8690,4.0
3,4520,7.0
3,6332,6.0
3,6938,2.0
3,7801,9.0
3,9869,8.0
4,118,5.0
4,947,2.0
4,1427,10.0
4,2012,6.0
4,2740,7.0
4,4668,1.0
4,5150,3.0
4,5877,7.0
4,6409,9.0
4,6447,9.0
4,6461,5.0
4,6871,1.0
4,7078,7.0
4,7882,3.0
4,8118,2.0
4,8209,2.0
4,8886,7.0
4,8893,10.0
5,559,7.0
5,1154,8.0
5,1437,8.0
5,1996,1.0
5,2210,6.0
5,2304,4.0
5,2418,1.0
5,3937,8.0
5,4082,5.0
5,4664,9.0
5,4717,1.0
5,6696,6.0
5,7825,1.0
5,8533,10.0
5,9701,10.0
5,9890,4.0
6,374,8.0
6,758,10.0
6,935,3.0
6,1388,2.0
6,3672,8.0
6,3926,6.0
6,6413,8.0
6,8660,8.0
7,176,2.0
7,190,4.0
7,579,3.0
7,716,1.0
7,872,2.0
7,1563,3.0
7,1818,2.0
7,2123,8.0
7,2454,7.0
7,2834,9.0
7,4907,8.0
7,6113,1.0
7,6449,3.0
7,7772,9.0
7,8079,6.0
7,9151,1.0
8,156,5.0
8,1091,2.0
8,1186,6.0
8,2960,7.0
8,3515,8.0
8,4669,10.0
8,5951,5.0
8,6377,7.0
8,7700,7.0
8,8001,4.0
8,8755,1.0
8,8924,4.0
9,317,10.0
9,1709,4.0
9,2519,5.0
9,3872,5.0
9,6138,6.0
9,6608,5.0
9,7498,3.0
9,9595,9.0
10,882,9.0
10,2462,5.0
10,3433,10.0
10,4820,1.0
10,4890,10.0
10,7591,4.0
10,8080,5.0
10,8727,4.0
11,944,3.0
11,1482,1.0
11,3343,3.0
11,3362,3.0
11,3402,7.0
11,3993,7.0
11,4797,10.0
11,5991,8.0
11,6143,9.0
11,6608,5.0
11,6769,8.0
11,7268,10.0
11,7823,1.0
11,7865,5.0
12,1899,6.0
12,2400,10.0
12,4682,6.0
12,5264,10.0
12,5367,2.0
12,7500,5.0
12,8320,5.0
12,9349,3.0
12,9513,5.0
13,40,5.0
13,2248,8.0
13,5784,10.0
13,7073,6.0
13,7590,4.0
13,7627,8.0
13,8904,3.0
13,9544,1.0
14,330,8.0
14,658,9.0
14,1555,8.0
14,2236,9.0
14,2292,5.0
14,2435,10.0
14,2940,2.0
14,5183,9.0
14,6601,6.0
15,3183,8.0
15,4305,6.0
15,4408,6.0
15,4572,2.0
15,8305,4.0
15,8977,8.0
15,9330,5.0
15,9415,7.0
16,238,8.0
16,557,3.0
16,987,5.0
16,2176,4.0
16,2227,9.0
16,2553,9.0
16,2643,10.0
16,2839,10.0
16,9113,7.0
16,9916,10.0
17,1244,7.0
17,1688,9.0
17,1750,8.0
17,3344,2.0
17,3780,10.0
17,5483,2.0
17,5730,10.0
17,6646,8.0
17,7897,1.0
17,8576,4.0
17,9614,3.0
18,442,1.0
18,2122,4.0
18,3780,10.0
18,4193,1.0
18,4463,3.0
18,4492,6.0
18,5883,4.0
18,7672,7.0
19,147,2.0
19,2428,7.0
19,2463,7.0
19,2783,7.0
19,4673,2.0
19,7419,10.0
19,7673,2.0
19,9635,10.0
20,1258,1.0
20,1657,2.0
20,1851,10.0
20,2399,2.0
20,3583,6.0
20,5195,6.0
20,6354,4.0
20,6957,4.0
20,7352,2.0
20,9977,3.0
21,1050,8.0
21,2628,7.0
21,3408,4.0
21,3492,1.0
21,3678,1.0
21,3755,1.0
21,5401,7.0
21,5949,10.0
21,6505,3.0
21,9177,1.0
21,9704,4.0
21,9784,3.0
22,258,9.0
22,1594,1.0
22,1780,6.0
22,2905,2.0
22,3154,1.0
22,5859,9.0
22,7622,8.0
22,7789,10.0
22,7833,6.0
22,9078,8.0
22,9417,8.0
23,1262,6.0
23,2596,10.0
23,2710,5.0
23,3346,1.0
23,3654,9.0
23,4292,9.0
23,4695,10.0
23,5850,9.0
23,6792,8.0
23,8460,10.0
23,8906,2.0
23,9567,2.0
24,5041,5.0
24,6789,4.0
24,6813,6.0
24,7331,1.0
24,8429,6.0
24,8745,6.0
24,9795,4.0
25,1427,4.0
25,2555,5.0
25,4222,7.0
25,6660,9.0
25,6792,3.0
25,6890,10.0
25,7167,3.0
25,7202,3.0
25,8026,8.0
25,8315,5.0
25,8667,4.0
25,8980,6.0
26,323,1.0
26,547,1.0
26,962,1.0
26,1192,10.0
26,1772,1.0
26,2575,10.0
26,2927,4.0
26,3448,7.0
26,3586,10.0
26,3954,6.0
26,4147,4.0
26,4978,1.0
26,6327,1.0
26,8646,5.0
27,334,2.0
27,707,2.0
27,785,4.0
27,888,2.0
27,2620,1.0
27,2832,6.0
27,3745,10.0
27,4854,10.0
27,5317,5.0
27,5873,5.0
27,6492,10.0
27,6966,8.0
27,9106,10.0
28,147,6.0
28,927,1.0
28,1899,6.0
28,3397,1.0
28,4093,8.0
28,5406,10.0
28,6252,2.0
28,7677,6.0
28,7978,2.0
28,8018,10.0
28,8788,7.0
28,9961,6.0
29,545,2.0
29,2737,7.0
29,5221,5.0
29,5363,9.0
29,7267,4.0
29,7384,10.0
29,7397,2.0
29,9564,5.0
29,9996,3.0
30,999,8.0
30,1233,10.0
30,2443,7.0
30,3582,7.0
30,3642,6.0
30,9397,6.0
31,537,8.0
31,1073,10.0
31,1458,10.0
31,1658,8.0
31,1725,9.0
31,1888,4.0
31,1989,10.0
31,2163,6.0
31,2643,10.0
31,3073,6.0
31,3520,7.0
31,3659,5.0
31,5455,10.0
31,5832,4.0
