24325,24394,6
24325,40517,3
24325,58507,2
24394,3737,2
24394,3905,7
24394,7237,10
24394,12715,8
24394,13648,3
24394,13659,7
24394,13664,10
24394,14304,5
24394,14823,10
24394,17370,1
24394,18956,6
24394,19615,3
24394,19660,7
24394,21669,3
24394,23106,6
24394,24325,3
24394,24832,9
24394,26021,9
24394,26363,7
24394,28240,6
24394,35376,2
24394,35424,2
24394,36383,1
24394,36860,2
24394,37616,8
24394,37932,3
24394,39984,1
24394,41687,5
24394,44934,1
24394,48192,8
24394,51464,1
24394,55079,8
24394,58507,1
24394,59077,6
24394,59471,4
24394,59870,4
24394,61742,2
24394,61796,8
24394,62227,7
24394,65346,9
24394,66689,8
24394,67851,5
24897,30545,5
24897,42653,8
42653,1182,9
42653,3175,1
42653,5379,10
42653,24897,3
42653,33426,9
42653,34071,2
42653,36192,9
42653,39688,2
42653,63113,7
42653,65086,1
42653,66829,4
42653,68041,10
44934,554,4
44934,3088,3
44934,4503,8
44934,4521,10
44934,5379,1
44934,6142,10
44934,9117,8
44934,11180,4
44934,12715,1
44934,12981,9
44934,13648,1
44934,13769,3
44934,17370,5
44934,20394,10
44934,21477,9
44934,21669,8
44934,22916,2
44934,24295,7
44934,24394,10
44934,28268,7
44934,33726,2
44934,36860,4
44934,40894,6
44934,44594,10
44934,45385,10
44934,46139,1
44934,49541,5
44934,50970,1
44934,53159,4
44934,55835,5
44934,56948,1
44934,57628,6
44934,60251,5
44934,60797,4
44934,63113,9
44934,67012,9
53159,1441,5
53159,3306,5
53159,15089,1
53159,22916,1
53159,22990,1
53159,25318,3
53159,25406,8
53159,25750,2
53159,25902,9
53159,28406,7
53159,28440,7
53159,29941,3
53159,33454,1
53159,39659,5
53159,40187,6
53159,42018,8
53159,44934,6
53159,59205,6
33426,1444,8
33426,4189,4
33426,5338,7
33426,12698,4
33426,14425,9
33426,15946,5
33426,19172,7
33426,22014,6
33426,29017,10
33426,30982,5
33426,34121,2
33426,35725,6
33426,35863,1
33426,40691,3
33426,41588,7
33426,42653,4
33426,45556,1
33426,52121,10
33426,52622,2
33426,56995,8
33426,57145,4
33426,63113,6
33426,65086,1
57145,3029,1
57145,5338,10
57145,33426,5
57145,39076,8
57738,554,4
57738,2394,5
57738,2470,3
57738,6975,8
57738,17554,1
57738,17702,5
57738,18533,4
57738,20532,2
57738,22552,6
57738,26021,9
57738,27926,10
57738,29761,5
57738,33137,8
57738,34596,1
57738,35059,7
57738,35280,8
57738,36860,10
57738,45385,2
57738,47226,1
57738,54118,4
57738,60926,9
57738,61918,2
57738,65338,6
57738,66820,1
57738,66821,6
57738,67820,4
66820,554,4
66820,4070,2
66820,6975,2
66820,17141,3
66820,18533,4
66820,20532,8
66820,25442,3
66820,26021,1
66820,27926,9
66820,29761,2
66820,30291,7
66820,34071,6
66820,35059,6
66820,35280,7
66820,36860,1
66820,37380,9
66820,45385,8
66820,46598,3
66820,47226,9
66820,51911,8
66820,53676,10
66820,54118,9
66820,54556,6
66820,57682,8
66820,57738,5
66820,57739,9
66820,58198,5
66820,60926,9
66820,62227,7
34071,5379,4
34071,6466,10
34071,9207,5
34071,9211,7
34071,12067,3
34071,16164,8
34071,17755,9
34071,27312,10
34071,28209,4
34071,30291,2
34071,32800,4
34071,35280,7
34071,36011,3
34071,36019,9
34071,38656,9
34071,39723,6
34071,42653,8
34071,54519,1
34071,55319,1
34071,57174,9
34071,58769,9
34071,60926,3
34071,63113,10
34071,64720,10
34071,65086,5
34071,66820,2
57174,34071,5
57174,65086,3
65086,5379,5
65086,10849,10
65086,14456,4
65086,15993,5
65086,17370,9
65086,21669,2
65086,21895,7
65086,28970,2
65086,30291,6
65086,33426,10
65086,34071,8
65086,36192,5
65086,37932,8
65086,38656,7
65086,39688,7
65086,42653,8
65086,47703,7
65086,52622,6
65086,54274,8
65086,56995,10
65086,57174,7
65086,58769,2
65086,63113,2
65086,66739,3
65086,67464,1
11090,1227,8
11090,3826,2
11090,13648,1
11090,40517,7
13648,1693,6
13648,2317,9
13648,2658,3
13648,3088,9
13648,3737,10
13648,5187,7
13648,6647,10
13648,7522,8
13648,10597,1
13648,11090,2
13648,11443,1
13648,12818,5
13648,13093,10
13648,16521,7
13648,20394,8
13648,20994,10
13648,21044,10
13648,24394,5
13648,24959,8
13648,26042,7
13648,26654,8
13648,27246,1
13648,28268,5
13648,28320,1
13648,28534,2
13648,33200,9
13648,33847,7
13648,34305,4
13648,34364,6
13648,34891,8
13648,35247,1
13648,35424,2
13648,37932,10
13648,40517,8
13648,40894,4
13648,42581,10
13648,44934,10
13648,48192,1
13648,48773,3
13648,49929,7
13648,51277,1
13648,54369,5
13648,54424,3
13648,54519,9
13648,54785,2
13648,55835,10
13648,58449,4
13648,59077,4
13648,63113,6
13648,68711,2
40517,2416,8
40517,3737,2
40517,5187,3
40517,7859,2
40517,10425,8
40517,10740,8
40517,11090,8
40517,12818,2
40517,12981,4
40517,13648,10
40517,16455,1
40517,17329,10
