0,395,5
0,721,8
0,1350,4
0,1443,1
0,1446,7
0,1475,10
0,1623,4
0,1637,2
0,1745,3
0,2087,6
0,2256,5
0,2322,1
0,2357,6
0,2650,5
0,2796,7
0,2918,6
0,3900,7
0,3980,4
0,4501,1
0,4667,2
1,264,6
1,725,3
1,1051,1
1,1090,6
1,1423,9
1,1710,2
1,1855,7
1,2102,9
1,2887,8
1,2896,7
1,2946,9
1,3178,2
1,3465,9
1,4226,1
1,4342,2
1,4711,3
1,4765,9
2,71,8
2,393,4
2,700,5
2,890,9
2,2018,7
2,2393,5
2,2792,8
2,3191,8
2,3684,5
2,4141,9
3,535,5
3,796,10
3,2381,8
3,3229,10
3,3868,3
3,4159,3
3,4314,9
3,4441,4
4,476,10
4,599,8
4,954,1
4,995,4
4,1823,7
4,1984,3
4,2236,2
4,3299,6
4,4671,8
4,4784,1
5,520,7
5,1313,2
5,1568,6
5,1604,2
5,2919,9
5,3386,6
5,3829,3
5,4760,5
6,1377,5
6,2546,5
6,3089,1
6,3620,5
6,4210,4
6,4731,8
7,862,6
7,2568,6
7,2715,8
7,3268,2
7,3666,9
7,3747,3
7,4058,9
7,4237,8
8,713,5
8,1274,5
8,1871,5
8,2081,8
8,3068,10
8,4505,6
8,4516,4
8,4521,7
8,4856,4
9,1789,10
9,2678,3
9,4183,5
9,4604,3
10,151,2
10,649,6
10,726,8
10,948,6
10,2275,8
10,2937,10
10,2986,1
10,3040,2
10,3418,6
10,4099,8
10,4815,9
11,560,7
11,1228,6
11,2021,10
11,3678,3
11,3690,5
11,3741,4
11,3791,3
11,4813,1
11,4817,8
12,671,6
12,1761,6
12,2319,8
12,2825,7
13,638,8
13,1382,8
13,2353,6
13,3254,1
13,3423,3
13,3581,4
13,4333,2
13,4415,4
13,4515,2
14,119,5
14,257,3
14,326,5
14,932,6
14,1710,4
14,1816,9
14,2004,5
14,2360,6
14,2439,5
14,3588,4
14,4201,4
15,523,4
15,560,10
15,1038,3
15,1102,1
15,1229,10
15,1417,10
15,2064,9
15,2391,8
15,2674,4
15,2974,6
15,3874,8
15,4727,9
16,314,3
16,357,8
16,607,3
16,1042,6
16,1977,4
16,2618,7
16,3348,8
16,4113,6
16,4143,6
17,1570,5
17,1710,4
17,2108,3
17,2709,7
17,2742,8
17,2929,1
17,3860,6
17,4074,9
17,4773,10
18,54,6
18,390,4
18,487,10
18,549,1
18,1136,6
18,1786,9
18,2193,1
18,2305,5
18,2538,5
18,2768,1
18,3278,5
18,3773,6
18,3774,7
18,4796,3
18,4819,5
18,4832,10
18,4849,1
19,416,1
19,788,8
19,966,5
19,1034,7
19,1109,6
19,1334,7
19,1451,7
19,1751,9
19,2002,5
19,2359,1
19,2977,5
19,3552,4
19,4040,7
19,4145,6
19,4196,7
19,4369,9
19,4491,1
19,4859,5
20,514,5
20,1600,2
20,3819,9
20,4081,10
20,4643,8
20,4726,10
21,297,6
21,724,10
21,736,10
21,791,3
21,1515,6
21,2161,1
21,2193,6
21,3261,5
21,3264,1
21,4356,2
21,4578,1
21,4646,6
21,4794,3
22,539,3
22,1623,5
22,1899,4
22,2619,10
22,2621,1
22,2839,6
22,4329,3
22,4616,2
22,4933,1
23,776,5
23,2218,10
23,2764,3
23,2843,3
23,2979,4
23,3750,5
23,4355,9
23,4788,7
24,28,4
24,2220,8
24,2379,6
24,2961,2
24,3839,1
24,3950,5
24,4080,9
24,4248,6
24,4619,3
24,4911,9
25,374,8
25,498,4
25,1408,8
25,2928,6
25,4566,9
26,202,5
26,300,9
26,1189,1
26,1208,6
26,1308,10
26,2976,5
26,3323,4
26,4436,6
27,290,8
27,408,1
27,1149,5
27,1948,6
27,2373,6
27,2468,6
27,3256,1
27,3819,9
27,4096,9
27,4905,2
27,4941,10
28,673,3
28,1192,2
28,1198,10
28,1248,4
28,1552,1
28,1960,8
28,2328,9
28,2401,3
28,3105,10
28,3281,5
28,3406,10
28,3720,5
28,4552,1
