81626,11894,5
81626,16246,4
81626,16322,10
81626,18914,8
81626,19729,9
81626,29574,3
81626,33045,6
81626,47998,8
81626,49453,7
81626,52148,7
81626,53171,2
81626,57478,8
81626,58947,9
81626,65889,6
81626,69807,9
81626,71241,3
81626,71586,1
81626,73498,7
81626,74989,5
81626,77976,8
81626,82175,1
81626,82686,1
81626,83197,6
81626,86550,1
81626,87044,10
81626,90037,4
81626,91476,6
81626,93858,4
81626,96866,3
81626,100206,4
81626,104817,10
81626,104841,4
81626,105429,9
81626,106876,4
81626,107009,8
81626,107254,2
104841,94,6
104841,14598,5
104841,16246,10
104841,45089,2
104841,45620,1
104841,46269,10
104841,46745,9
104841,57427,1
104841,59913,8
104841,62327,5
104841,67665,5
104841,77976,9
104841,81626,8
104841,93928,6
104841,95053,5
104841,104056,2
4750,209,5
4750,1631,3
4750,1895,2
4750,5087,9
4750,5489,2
4750,6088,1
4750,8536,5
4750,9412,5
4750,10099,9
4750,11699,9
4750,23802,3
4750,32021,1
4750,34036,10
4750,36397,6
4750,38677,9
4750,46144,4
4750,49824,9
4750,49895,1
4750,50279,7
4750,51800,10
4750,52287,9
4750,57702,2
4750,58255,1
4750,59122,9
4750,60010,2
4750,63527,6
4750,64131,8
4750,64164,7
4750,64623,8
4750,66863,6
4750,67236,2
4750,70050,8
4750,70665,1
4750,72119,4
4750,74174,4
4750,78851,6
4750,80341,5
4750,82037,1
4750,82247,9
4750,83259,7
4750,83562,8
4750,83824,5
4750,85287,9
4750,88584,9
4750,88748,8
4750,89659,7
4750,89766,6
4750,92915,10
4750,95372,6
4750,95641,5
4750,96901,6
4750,101244,3
4750,104422,7
4750,105341,9
4750,105877,6
4750,107534,9
209,1631,6
209,4750,5
209,7930,3
209,14502,4
209,20850,5
209,44858,7
209,46269,7
209,49453,10
209,52169,1
209,62552,8
209,82995,6
209,83824,3
209,85287,1
209,98707,7
209,105046,2
19136,1265,5
19136,44830,8
19136,46918,7
19136,60397,3
19136,61080,1
19136,79490,4
44830,19136,9
44830,46918,8
44830,60397,8
44830,61080,4
60397,7471,8
60397,19136,1
60397,19503,4
60397,24345,6
60397,44830,8
60397,46918,7
60397,47236,8
60397,48536,10
60397,61080,2
20831,15263,1
20831,47678,5
20831,51555,5
20831,86311,10
20831,91211,5
47678,7900,6
47678,14074,10
47678,14609,1
47678,17522,4
47678,20831,10
47678,23175,5
47678,25430,9
47678,31712,3
47678,32276,8
47678,48647,4
47678,55364,4
47678,64715,9
47678,67225,9
47678,86311,5
47678,90234,6
47678,93492,5
47678,94402,1
47678,97347,3
86311,7684,9
86311,15263,3
86311,20831,2
86311,32523,8
86311,40938,3
86311,47678,3
86311,57501,2
86311,88238,9
86311,89961,10
86311,95669,8
86311,102756,8
86311,106359,9
28406,14907,2
28406,41460,3
28406,77232,3
28406,77574,10
28406,94464,10
41460,28406,2
41460,45384,10
41460,77574,2
77574,7978,8
77574,15720,7
77574,22195,7
77574,28406,1
77574,29867,10
77574,40976,10
77574,41460,2
77574,51250,10
77574,63145,1
77574,73447,1
77574,86381,5
43456,8924,6
43456,21570,1
43456,32417,4
43456,35142,4
43456,50338,2
43456,53423,3
43456,55966,3
43456,64120,5
43456,66664,4
43456,66689,10
43456,68851,9
43456,75493,9
43456,75562,10
43456,77734,9
43456,86234,7
43456,87177,4
43456,90859,4
43456,91426,10
43456,96139,2
43456,96677,9
43456,102290,5
43456,104467,5
43456,107708,10
21570,8710,7
21570,13496,8
21570,13857,6
21570,14988,6
21570,15720,4
21570,18230,8
21570,18367,4
21570,25922,7
21570,29976,2
21570,38139,8
21570,42608,9
21570,43456,7
21570,47011,8
21570,48710,8
21570,50506,2
21570,51275,2
21570,58470,3
21570,63545,5
21570,66664,2
21570,69920,6
21570,72461,1
21570,76872,4
21570,99870,3
21570,102722,2
66664,4853,6
66664,10185,5
66664,13524,9
66664,15975,6
66664,18695,1
66664,18705,8
66664,19465,8
66664,21570,4
66664,23835,5
66664,25922,4
66664,27130,7
66664,27537,2
66664,31699,6
66664,35487,9
66664,41003,2
66664,43456,4
66664,44481,4
66664,46066,1
66664,52829,3
66664,53007,3
66664,54119,2
66664,54165,8
66664,55919,2
66664,58382,8
66664,76872,1
66664,88202,1
66664,91898,5
66664,94695,6
66664,96583,8
86764,333,9
86764,4560,8
86764,5541,1
86764,7991,5
86764,11174,5
86764,11486,2
86764,13764,10
86764,14848,10
86764,15113,8
86764,15439,3
86764,17489,8
86764,18024,7
86764,18695,2
86764,19729,6
86764,20295,1
86764,22425,2
86764,22757,10
86764,23232,4
86764,37521,6
86764,37812,6
86764,38315,3
86764,38634,5
86764,40820,10
86764,40831,2
86764,44144,6
86764,49647,5
86764,49899,8
86764,50364,3
86764,55660,1
86764,60529,5
86764,60818,10
86764,62345,8
86764,65562,8
86764,67072,3
86764,67360,4
86764,68298,8
86764,72196,9
86764,72961,10
86764,73687,7
86764,77762,10
86764,79603,7
86764,85802,2
86764,88227,2
86764,88411,4
86764,92067,6
86764,93429,1
86764,98978,7
86764,100773,5
86764,102573,1
38634,22225,1
38634,35171,3
38634,60377,3
38634,60432,7
38634,86764,7
38634,103553,1
38634,103713,8
17190,13086,7
17190,40634,6
17190,48528,7
17190,95831,2
40634,9238,10
40634,17190,9
40634,24031,3
40634,27024,2
40634,30775,2
40634,40435,4
40634,46706,4
40634,48528,1
40634,75992,10
40634,89615,9
40634,95831,9
40634,97837,10
48528,1199,7
48528,9131,7
48528,9238,10
48528,9585,5
48528,11029,10
48528,17190,10
48528,19503,3
48528,24031,1
48528,27024,3
48528,30079,8
48528,30775,9
48528,40435,7
48528,40634,8
48528,47236,10
48528,47869,5
48528,50625,1
48528,51789,5
48528,67777,9
48528,75992,9
48528,79754,4
48528,83984,2
48528,85146,5
48528,88091,5
48528,89615,1
48528,94997,1
48528,95831,8
48528,97837,2
48528,100821,2
48528,107819,6
44144,13764,5
44144,18695,10
44144,49899,7
44144,79603,3
44144,86764,7
44144,88227,1
44144,102573,2
13764,27693,4
13764,44144,10
13764,49899,5
13764,54488,5
13764,58428,2
13764,74478,7
13764,75258,9
13764,86764,7
13764,100048,3
49899,13764,5
49899,18695,6
49899,44144,2
49899,79603,3
49899,86764,5
49899,88227,1
49899,102573,8
37521,86764,6
102741,1468,1
102741,6339,9
102741,8157,10
102741,8416,6
102741,11178,3
102741,14685,5
102741,17942,4
102741,29129,10
102741,32438,7
102741,32916,6
102741,37691,9
102741,46269,2
102741,51883,7
102741,70112,3
102741,73647,5
102741,74701,4
102741,83898,9
102741,85822,10
102741,96545,6
102741,105058,8
105058,8050,4
105058,33080,2
105058,34964,3
105058,38533,6
105058,41887,9
105058,41916,10
105058,56272,7
105058,70939,2
105058,85351,3
105058,96716,9
105058,101213,4
105058,102741,2
105058,105594,4
105058,106784,7
105058,107201,7
88227,7257,2
88227,11673,4
88227,12042,10
88227,18695,7
88227,23232,6
88227,37812,4
88227,41212,10
88227,44144,1
88227,49899,1
88227,73687,7
88227,78348,6
88227,79603,9
88227,86764,8
37812,23232,1
37812,86764,2
37812,88227,1
23232,3981,8
23232,11220,2
23232,36460,6
23232,37812,1
23232,61962,6
23232,86764,5
23232,88227,5
33964,34311,9
34311,2394,10
34311,7583,1
34311,14825,2
34311,29130,10
34311,33964,10
34311,60411,4
34311,63678,6
34311,71830,3
34311,78721,6
34311,94129,9
34311,104609,4
34311,107885,1
41495,915,7
41495,1644,8
41495,8355,10
41495,8448,4
41495,9545,7
41495,20950,4
41495,26311,9
41495,38468,1
41495,39384,7
41495,42141,6
41495,46317,3
41495,48259,4
41495,51484,7
41495,58783,5
41495,60878,2
41495,64057,9
41495,64225,2
41495,67903,6
41495,68163,3
41495,73862,8
41495,80612,2
41495,80622,5
41495,81727,6
41495,81964,7
41495,85028,8
41495,89785,10
41495,96799,7
41495,98185,2
41495,100084,4
41495,100639,3
41495,103104,3
41495,106659,3
89785,11428,10
89785,19896,4
89785,20337,8
89785,26311,2
89785,36134,1
89785,41495,10
89785,41728,8
89785,44557,10
89785,45407,1
89785,52526,1
89785,56232,5
89785,64685,8
89785,73177,8
89785,80622,7
89785,100038,7
4853,5254,4
4853,7007,1
4853,9053,9
4853,9991,3
4853,13496,2
4853,15193,4
4853,15778,3
4853,16847,9
4853,22843,1
4853,25922,8
4853,26002,9
4853,27537,4
4853,30365,1
4853,43581,7
4853,44000,6
4853,54380,3
4853,55823,9
4853,58382,4
4853,60432,10
4853,61712,5
4853,64605,8
4853,66384,1
4853,66664,2
4853,71205,2
4853,72204,2
4853,76872,10
4853,79281,1
4853,86464,8
4853,86550,5
4853,89030,7
4853,89665,9
4853,94771,8
4853,98707,6
4853,98986,9
4853,99935,2
4853,107885,6
44000,4112,9
44000,4853,9
44000,5328,9
44000,16186,4
44000,19938,6
44000,20295,3
44000,21234,8
44000,21783,5
44000,23334,9
44000,23835,6
44000,28967,10
44000,31058,8
44000,31858,9
44000,32836,10
44000,34719,1
44000,42007,5
44000,43779,7
44000,47706,4
44000,52364,2
44000,54985,3
44000,60707,6
44000,61514,9
44000,61935,4
44000,62051,7
44000,69953,6
44000,70965,10
44000,77479,3
44000,83271,4
44000,88852,6
44000,91744,5
44000,94275,2
44000,94369,6
44000,102722,1
44000,106502,3
106876,3483,9
106876,3526,1
106876,3881,5
106876,6121,8
106876,6292,1
106876,7120,4
106876,7245,1
106876,7524,9
106876,11835,4
106876,13402,2
106876,14550,2
106876,15374,5
106876,19436,4
106876,19729,2
106876,21385,1
106876,22642,2
106876,23499,10
106876,25479,3
106876,28226,6
106876,30365,5
106876,33182,3
106876,33269,10
106876,33410,8
106876,34770,2
106876,35888,3
106876,36022,1
106876,38533,5
106876,42390,5
106876,43339,10
106876,43349,3
106876,43937,7
106876,44753,10
106876,45101,5
106876,47807,8
106876,51028,2
106876,53588,6
106876,54819,2
106876,55680,7
106876,56672,8
106876,60905,7
106876,61729,4
106876,63645,1
106876,63967,2
106876,65060,3
106876,70050,1
106876,71668,9
106876,74451,10
106876,76163,8
106876,76704,4
106876,80182,8
106876,80990,8
106876,81476,5
106876,81626,10
106876,83197,10
106876,83824,4
106876,83876,8
106876,87406,3
106876,87546,1
106876,92075,3
106876,93573,10
106876,96866,8
106876,101196,4
106876,101910,10
106876,102967,1
106876,103979,3
106876,104609,8
106876,105312,10
106876,105473,3
106876,105945,5
106876,106784,7
106876,107067,3
106876,107254,2
106876,107373,7
43349,72221,8
43349,106876,6
16812,2367,10
16812,31664,3
16812,47799,5
16812,107564,8
47799,16812,8
47799,25516,8
47799,36082,3
47799,37882,10
47799,43408,10
47799,45271,8
47799,57493,4
47799,59986,4
47799,60878,4
47799,99596,10
15263,4904,3
15263,8416,9
15263,12265,3
15263,18843,1
15263,20831,10
15263,26002,4
15263,27111,3
15263,27577,9
15263,29350,8
15263,36932,3
15263,40424,8
15263,42816,6
15263,53856,5
15263,56178,1
15263,57501,2
15263,60597,6
15263,65981,9
15263,67109,8
15263,67147,8
15263,71956,8
15263,82585,4
15263,86311,10
15263,88071,5
15263,91976,8
15263,95956,6
15263,100800,10
15263,103796,10
15263,104865,8
95831,13163,10
95831,13540,6
95831,16363,5
95831,17190,5
95831,18262,3
95831,27749,10
95831,29896,8
95831,40634,7
95831,48528,6
95831,56532,3
95831,56793,5
95831,63125,4
95831,72252,7
95831,79167,10
95831,80296,1
95831,80441,4
95831,98315,6
95831,99308,4
21277,17933,6
21277,58382,5
21277,61846,8
21277,68011,6
21277,88071,3
21277,99870,6
21277,104865,1
58382,4853,2
58382,7105,2
58382,15193,1
58382,18695,9
58382,21277,6
58382,24493,5
58382,26002,7
58382,51685,9
58382,61846,2
58382,66664,4
58382,75601,8
58382,76872,4
58382,99870,5
61846,8192,10
61846,21277,9
61846,24493,3
61846,25922,2
61846,48156,1
61846,53434,7
61846,58382,9
61846,60556,7
61846,66131,10
61846,75601,8
61846,87093,6
61846,94348,3
61846,99870,8
61846,103104,1
61846,106626,8
99870,240,3
99870,3098,5
99870,7775,2
99870,8666,2
99870,8745,1
99870,11699,7
99870,12031,9
99870,15193,8
99870,17955,6
99870,18537,2
99870,21277,6
99870,21570,8
99870,21749,9
99870,25029,6
99870,26511,5
99870,29715,10
99870,33735,9
99870,42592,8
99870,43278,2
99870,45178,2
99870,45648,7
99870,48431,9
99870,48710,7
99870,50840,4
99870,51685,9
99870,52013,5
99870,55329,8
99870,57702,5
99870,58382,10
99870,60746,1
99870,61485,5
99870,61846,1
99870,66272,7
99870,68152,5
99870,68593,2
99870,69439,3
99870,74925,3
99870,76086,1
99870,78254,4
99870,79941,2
99870,83382,9
99870,84238,3
99870,87116,2
99870,87253,1
99870,97060,7
99870,102069,3
99870,103443,3
99870,103809,9
99870,104944,3
99870,106560,8
35066,130,9
35066,16816,7
35066,20771,3
35066,23502,3
35066,27567,2
35066,27962,5
35066,29333,1
35066,44762,2
35066,46352,7
35066,51014,5
35066,73539,2
35066,73647,4
35066,85840,9
35066,86066,6
35066,87923,8
35066,92945,7
35066,97238,7
130,3602,8
130,20771,8
130,35066,3
130,39462,3
130,44662,8
130,50730,6
130,51014,4
130,59299,5
130,69597,3
130,72656,8
130,73647,4
130,74511,7
130,77058,10
130,87923,4
51014,130,10
51014,20771,10
51014,27567,3
51014,27962,10
51014,35066,10
51014,46352,3
51014,73647,9
51014,86066,4
51014,92945,5
92829,22494,3
22494,92829,10
23069,1034,5
23069,1132,9
23069,11653,9
23069,14454,7
23069,21925,1
23069,30901,9
23069,32155,6
23069,32891,4
23069,34042,8
23069,44152,6
23069,44299,1
23069,48773,6
23069,56098,7
23069,57391,7
23069,57735,4
23069,73812,6
23069,73851,10
23069,76044,4
23069,80535,6
23069,94535,4
23069,99790,8
99790,10237,8
99790,11653,9
99790,13634,2
99790,15148,10
99790,15200,3
99790,21743,10
99790,22313,10
99790,23069,9
99790,32155,10
99790,33572,10
99790,36614,9
99790,41443,2
99790,51065,2
99790,61935,4
99790,65125,4
99790,73647,3
99790,78995,8
99790,86196,5
99790,96197,2
99790,103884,8
99790,106905,6
32155,1034,10
32155,11214,6
32155,11653,8
32155,21925,6
32155,23069,9
32155,32029,7
32155,34042,2
32155,36614,2
32155,40305,8
32155,40308,1
32155,44152,2
32155,44299,8
32155,48773,6
32155,51065,1
32155,64796,3
32155,73647,1
32155,73812,2
32155,73851,8
32155,76044,6
32155,79257,6
32155,81297,1
32155,81524,6
32155,82689,4
32155,93113,9
32155,99790,10
11653,23069,9
11653,32155,2
11653,51065,3
11653,73647,1
11653,99790,1
58629,4568,4
58629,7111,8
58629,8266,10
58629,10185,6
58629,12387,1
58629,15534,7
58629,17212,2
58629,18078,10
58629,21483,2
58629,24489,10
58629,24780,2
58629,25346,6
58629,27199,8
58629,33120,3
58629,35147,9
58629,38300,7
58629,39808,2
58629,40007,10
58629,42316,10
58629,49940,5
58629,51392,7
58629,59037,3
58629,59163,3
58629,59224,10
58629,59230,8
58629,63358,5
58629,64333,7
58629,65829,7
58629,69332,7
58629,70673,3
58629,71461,4
58629,73800,2
58629,74641,2
58629,76765,3
58629,78789,10
58629,79087,8
58629,79456,1
58629,79659,8
58629,80434,7
58629,81115,3
58629,91418,7
58629,99366,1
58629,103068,5
58629,106309,7
58629,108119,5
71461,2583,10
71461,3198,6
71461,4763,9
71461,4781,4
71461,4949,1
71461,5715,10
71461,5989,3
71461,7504,6
71461,8350,2
71461,8466,9
71461,9489,4
71461,9991,9
71461,12387,1
71461,12713,6
71461,13279,10
71461,14118,2
71461,17212,1
71461,18078,9
71461,18367,6
71461,19383,2
71461,21248,9
71461,21748,2
71461,25346,3
71461,25463,10
71461,27199,9
71461,30037,10
71461,30576,5
71461,32517,4
71461,33120,2
71461,38300,3
71461,39808,5
71461,40007,1
71461,47438,9
71461,49940,7
71461,50506,8
71461,51392,10
71461,53048,3
71461,53303,10
71461,58629,10
71461,59037,10
71461,59163,4
71461,61712,8
71461,63358,9
71461,64333,4
71461,64996,2
71461,65829,3
71461,70606,10
71461,70673,3
71461,72461,1
71461,73254,5
71461,73800,10
71461,75404,2
71461,76765,5
71461,77486,3
71461,77730,3
71461,78789,2
71461,79087,2
71461,79456,6
71461,80273,1
71461,80434,6
71461,81115,7
71461,81189,9
71461,82778,8
71461,83746,4
71461,84246,10
71461,85952,6
71461,89598,9
71461,90774,8
71461,91418,2
71461,92689,8
71461,99300,2
71461,99690,5
71461,99900,3
71461,106502,5
71461,108119,6
12170,7281,2
12170,17271,5
12170,26075,10
12170,33876,7
12170,87326,7
17271,12170,3
17271,26075,10
17271,33876,8
18288,189,10
18288,1160,9
18288,4934,5
18288,5215,7
18288,13936,6
18288,21181,3
18288,28359,7
18288,31227,4
18288,31362,10
18288,35125,3
18288,51882,2
18288,52228,6
18288,55406,9
18288,57504,6
18288,57600,4
18288,64071,9
18288,69007,6
18288,79862,6
18288,82283,2
18288,82526,1
18288,88656,1
18288,91392,8
18288,95991,9
18288,98610,8
18288,98898,7
88656,3687,3
88656,10526,4
88656,18288,10
88656,19606,3
88656,21181,6
88656,21987,10
88656,22054,6
88656,22230,9
88656,24048,4
88656,24458,6
88656,27649,6
88656,31227,4
88656,31432,7
88656,34036,6
88656,41591,3
88656,41934,6
88656,43339,9
88656,45876,2
88656,52903,8
88656,57832,1
88656,59003,9
88656,67757,3
88656,67869,2
88656,74621,8
88656,78851,5
88656,79784,5
88656,79806,8
88656,80084,8
88656,80171,6
88656,83824,6
88656,87044,6
88656,100508,8
88656,102554,4
31227,18288,3
31227,88656,8
8192,4118,7
8192,6945,5
8192,15193,7
8192,22790,10
8192,23480,8
8192,28141,5
8192,34490,2
8192,44024,1
8192,45090,9
8192,50807,9
8192,51041,4
8192,51198,2
8192,53434,9
8192,53923,8
8192,54112,4
8192,57659,10
8192,60764,7
8192,61088,8
8192,61846,3
8192,62335,3
8192,62371,8
8192,90225,2
8192,93301,5
8192,99490,9
8192,102141,2
8192,106628,4
8192,108152,7
53434,8192,5
53434,9991,1
53434,16723,9
53434,16766,1
53434,23835,9
53434,25516,2
